USA,United States,2020-03-26,69194,13963,1050,249,209.044,42.184,3.172,0.752,561433.0,101065.0,1.696,0.305,62310.0,0.188,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-27,85991,16797,1296,246,259.789,50.746,3.915,0.743,664369.0,102936.0,2.007,0.311,71832.0,0.217,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-28,104686,18695,1707,411,316.269,56.48,5.157,1.242,768822.0,104453.0,2.323,0.316,80342.0,0.243,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-29,124665,19979,2191,484,376.628,60.359,6.619,1.462,856443.0,87621.0,2.587,0.265,86525.0,0.261,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-30,143025,18360,2509,318,432.096,55.468,7.58,0.961,974054.0,117611.0,2.943,0.355,95098.0,0.287,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-31,164620,21595,3170,661,497.337,65.241,9.577,1.997,1085125.0,111071.0,3.278,0.336,101186.0,0.306,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-01,189618,24998,4079,909,572.859,75.522,12.323,2.746,1192708.0,107583.0,3.603,0.325,104620.0,0.316,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-02,216721,27103,5138,1059,654.741,81.882,15.523,3.199,1310571.0,117863.0,3.959,0.356,107020.0,0.323,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-03,245540,28819,6053,915,741.807,87.066,18.287,2.764,1443119.0,132548.0,4.36,0.4,111250.0,0.336,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-04,277965,32425,7157,1104,839.767,97.96,21.622,3.335,1671598.0,228479.0,5.05,0.69,128968.0,0.39,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-05,312237,34272,8501,1344,943.307,103.54,25.683,4.06,1790934.0,119336.0,5.411,0.361,133499.0,0.403,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-06,337635,25398,9647,1146,1020.037,76.731,29.145,3.462,1942134.0,151200.0,5.867,0.457,138297.0,0.418,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-07,368196,30561,10989,1342,1112.366,92.329,33.199,4.054,2095039.0,152905.0,6.329,0.462,144273.0,0.436,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-08,398809,30613,12895,1906,1204.851,92.486,38.957,5.758,2239270.0,144231.0,6.765,0.436,149509.0,0.452,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-09,432132,33323,14817,1922,1305.524,100.673,44.764,5.807,2405156.0,165886.0,7.266,0.501,156369.0,0.472,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-10,466033,33901,16690,1873,1407.943,102.419,50.423,5.659,2563144.0,157988.0,7.744,0.477,160004.0,0.483,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-11,501560,35527,18777,2087,1515.275,107.331,56.728,6.305,2702391.0,139247.0,8.164,0.421,147256.0,0.445,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-12,529951,28391,20608,1831,1601.048,85.773,62.259,5.532,2842944.0,140553.0,8.589,0.425,150287.0,0.454,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-13,557571,27620,22108,1500,1684.491,83.443,66.791,4.532,2976165.0,133221.0,8.991,0.402,147719.0,0.446,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-14,582594,25023,23649,1541,1760.089,75.598,71.447,4.656,3126907.0,150742.0,9.447,0.455,147410.0,0.445,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-15,609516,26922,26057,2408,1841.423,81.335,78.721,7.275,3263634.0,136727.0,9.86,0.413,146338.0,0.442,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-16,639664,30148,30985,4928,1932.504,91.081,93.61,14.888,3426210.0,162576.0,10.351,0.491,145865.0,0.441,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-17,671331,31667,33284,2299,2028.174,95.67,100.555,6.946,3584411.0,158201.0,10.829,0.478,145895.0,0.441,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-18,702164,30833,37054,3770,2121.324,93.15,111.945,11.39,3726550.0,142139.0,11.258,0.429,146308.0,0.442,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-19,735086,32922,38910,1856,2220.786,99.461,117.552,5.607,3887119.0,160569.0,11.743,0.485,149168.0,0.451,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-04-20,759687,24601,40682,1772,2295.109,74.323,122.905,5.353,4033296.0,146177.0,12.185,0.442,151019.0,0.456,inconsistent units (COVID Tracking Project),74.54,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
